ID	Name	SMILES	Origin	InChiKey	Source
NPA018291	Terpeptin	CC(C)[C@@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N/C=C\C1=C(NC2=CC=CC=C21)CC=C(C)C)NC(=O)C	Aspergillus terreus 95F-1	QKRDCXNLINQVQN-QXYKFECQSA-N	NPAtlas
NPA018300	Guadinomine A	C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)NC(=O)C(C(CCC(C(C(C1CN(C(=N1)N)C(=O)N)O)O)O)N)N	Streptomyces sp. K01-0509	KTOQSCPKEQMTEY-QIVTVABBSA-N	NPAtlas
NPA018326	N,N',N''-tris(2,3-dihydroxybenzoyl)-O-L-seryl-O-L-seryl L-serine	C1=CC(=C(C(=C1)O)O)C(=O)N[C@@H](CO)C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O	Streptomyces sp.	NTWRWGRCGVKQNS-BZSNNMDCSA-N	NPAtlas
NPA018338	Thalassospiramide D	CCCCCC/C=C\CC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CC(=O)N[C@@H](C(C)C)C(=O)N[C@H]2COC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)C=C2)C(C)C)C)CC3=CC=C(C=C3)O)O	Thalassospira sp. CNJ-328	VGTTZFFUYDDVHW-NERWREARSA-N	NPAtlas
NPA018348	Bk-1229	CCCCCCCCCCCC(C(C(CC1CC(=O)N[C@@H](C(=O)NC(C(=O)N[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)[C@@H](C(=O)N)O)CO)CC(=O)N)CC(=O)N)C(C2=CC=C(C=C2)O)O)CO)O)O)O[C@@H]3[C@H]([C@@H]([C@H](CO3)O)O)O	Burkholderia ambifaria	WATGQJRVYCRUDS-TWEVVRIGSA-N	NPAtlas
NPA018393	Desotamide D	CC[C@@H](C)[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)CC(C)C)CC(=O)C2=CC=CC=C2N)CC(=O)N	Streptomyces scopuliridis SCSIO ZJ46	LZYIIJVZWQGRJH-CBHSLMNUSA-N	NPAtlas
NPA018397	Mechercharmycin A	CC[C@H](C)[C@@H]1C(=O)N[C@H](C(=O)NC(=C)C2=NC(=CO2)C3=NC(=CO3)C4=NC(=CS4)C5=NC(=CO5)C6=NC(=C(O6)C7=CC=CC=C7)C(=O)N1)C(C)C	Thermoactinomyces sp. YM3-251	YIJVJFCLUNYXQX-WGXRPPGPSA-N	NPAtlas
NPA018433	Arborcandin E	CCCCCCCCCCC(CCC1C(=O)NCC(=O)NCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)C(C)O)CC(C(=O)N)O)C)CC(=O)N)CC(=O)N)CCCCCCCC(CCCCCC)O)O	Unknown-fungus sp. 17397	SOVWGDRIJQIPNA-UHFFFAOYSA-N	NPAtlas
NPA018439	Hirsutellide A	CC[C@@H](C)[C@H]1C(=O)N(CC(=O)O[C@@H](C(=O)N[C@H](C(=O)N(CC(=O)O[C@@H](C(=O)N1)CC2=CC=CC=C2)C)[C@H](C)CC)CC3=CC=CC=C3)C	Hirsutella kobayasii BCC 1660	PMRINUPHTRWJOC-BZPSDGNJSA-N	NPAtlas
NPA018442	Sansanmycin J	C[C@@H]([C@@H](C(=O)N/C=C\1/C[C@H]([C@@H](O1)N2C=CC(=O)NC2=O)O)NC(=O)[C@H](CCSC)NC(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)O)N(C)C(=O)[C@@H]4CC5=C(CN4)C=CC(=C5)O	Streptomyces sp. SS	WYJXDKVIFSVYLG-VVPUSWRQSA-N	NPAtlas
NPA018450	Lactococcin mmfii	CC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)N)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(C(C)O)N	Lactococcus lactis	MAZXKDDORGFLRZ-UHFFFAOYSA-N	NPAtlas
NPA018453	Micropeptin MM916	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)CC4=CC=CC=C4)O)CC(C)C)NC(=O)[C@@H](COS(=O)(=O)O)O)C	Microcystis sp.	UDBOCRPVXNYVSH-QSKNANTQSA-N	NPAtlas
NPA018459	Largamide C	C/C=C\1/C(=O)N[C@@H](C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N1)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](C(C)C)NC(=O)C=C(C)C)C)CCCCC3=CC=C(C=C3)O)CCC(=O)O	Oscillatoria sp.	ROTNPXNPAMNTOL-VCEFGQNISA-N	NPAtlas
NPA018463	Cyclothialidine B	C[C@@H](C(=O)N1CC[C@H]([C@H]1C(=O)N[C@H]2COC(=O)C3=CC(=CC(=C3CSC[C@H](NC2=O)C(=O)N[C@@H](C)C(=O)O)O)O)O)N	Streptomyces sp. 659	FYYGQGDAPAQONZ-QIVYEFRKSA-N	NPAtlas
NPA018466	Cyclo-(L-Trp-L-Tyr), (C) Cyclo-(L- Trp-L-Ile), (D) Cyclo-(L-Trp-L-Leu)	C1=CC=C2C(=C1)C(=CN2)C[C@H]3C(=O)N[C@H](C(=O)N3)CC4=CC=C(C=C4)O	Comamonas testosteroni	ZJDMXAAEAVGGSK-ROUUACIJSA-N	NPAtlas
NPA018483	Sch 52900	CC([C@]12C(=O)N3[C@@H]4[C@]([C@@H]([C@@]3(C(=O)N1C)SS2)O)(C5=CC=CC=C5N4)[C@]67[C@@H]([C@]89C(=O)N([C@](C(=O)N8[C@H]6NC1=CC=CC=C71)(SS9)C)C)O)O	Gliocladium sp SCF-1168	PRYIVLXRWBBBJH-AUZUSQCWSA-N	NPAtlas
NPA018492	Nocardimicin E	CCCCCCCCCCCCCC(C(C)C(=O)NC1CCCCNC1=O)OC(=O)C(CCCCN(C(=O)C)O)NC(=O)C2=COC(=N2)C3=CC=CC=C3O	Nocardia sp. TP-A0674	PIFYJYLXAXDUEB-UHFFFAOYSA-N	NPAtlas
NPA018502	ß-ergokryptam	CC[C@H](C)[C@H]1C(=O)N2CCC[C@@H]2C(=O)N1C(=O)[C@@H](C(C)C)NC(=O)[C@H]3CN(C4CC5=CNC6=CC=CC(=C56)C4=C3)C	Claviceps purpurea D-3-18	HKVSEIVDIONNKB-YIKRPKMRSA-N	NPAtlas
NPA018518	Streptocidin B	CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)CC(C)C)CCCN)C(C)C)CC4=CNC5=CC=CC=C54)CCC(=O)N)CC(=O)N)CC6=CNC7=CC=CC=C76	Streptomyces sp. T√º 6071	AQJHOZTVIQPXMD-VUJDHBQASA-N	NPAtlas
NPA018524	Roseotoxin B	CC[C@H](C)[C@H]1C(=O)N([C@H](C(=O)N([C@H](C(=O)NCCC(=O)O[C@@H](C(=O)N2CC[C@@H]([C@H]2C(=O)N1)C)CC=C)C)C)C(C)C)C	Trichothecium roseum	GZRXQMYGOOOMFR-KYUXFNSZSA-N	NPAtlas
NPA018525	[D-Asp3]-Microcystin-WR	C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CC2=CNC3=CC=CC=C32)C(=O)O)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC4=CC=CC=C4)OC)/C	Microcystis aeruginosa	JFISXJSHBWUTGA-DUJZQNBCSA-N	NPAtlas
NPA018526	WS9326A	CCC/C=C\C1=CC=CC=C1/C=C/C(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C\C3=CC=C(C=C3)O)/N(C2=O)C)CC(C)C)CC4=CC=CC=C4)[C@H](C)O)CC(=O)N)CO)C	Streptomyces violaceoniger no. 9326	BVVWVQZZLUNSNV-QMXPZCTJSA-N	NPAtlas
NPA018548	Aspergillipeptide C	C[C@H]1CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](OC1=O)C)NC(=O)/C=C/C2=CC(=C(C=C2)O)O)CC(C)C)C	Aspergillus sp. SCSGAF 0076	PMCMQSNCIDXCCR-BLQOMBMGSA-N	NPAtlas
NPA018553	Kailuin F	CCCCCC/C=C\CC1CC(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)[C@@H](C)CC)CC(C)C)[C@@H](C)O)CO)CC(C)C	Vibrio sp. (Q-459)	GHEZHKUKWGKOHT-GUUSHFEPSA-N	NPAtlas
NPA018554	Micropeptin SD944	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CCCCN)O)[C@@H](C)CC)C)CC3=CC=C(C=C3)O)C(C)C)C	Microcystis aeruginosa	UWSQTXKVROPVDK-FRRHCMSHSA-N	NPAtlas
NPA018556	Cis-cyclo-(His,Leu)	CC(C)C[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CN=CN2	Bacillus subtilis strain B38	QYFSHTYKVAOVJM-UWVGGRQHSA-N	NPAtlas
NPA018565	[L-MeLan7]-Microcystin-LR	C[C@H]1C(NC(=O)[C@@H](NC(=O)[C@H](C(NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)CSC[C@@H](C(=O)O)N)C)CC(C)C)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C	Microcystis sp.	VXYRNKOTKQZSDD-ILPBAUAISA-N	NPAtlas
NPA018567	WAP-8294A4	CC(C)CCCCC1CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)O1)C(C)C)C)CCCN)CC2=CNC3=CC=CC=C32)CC(=O)N)CCC(=O)O)CCCN)CC(C)C)CC4=CC=CC=C4)C)CO)C(C(=O)N)O)CO	Lysobacter sp.	LMRZKCWSEDKLES-UHFFFAOYSA-N	NPAtlas
NPA018577	NW-G12	C[C@H]1C(=O)N2[C@H](CCCN2)C(=O)N3[C@@H](C[C@@]4([C@H]3NC5=CC=CC=C54)O)C(=O)N[C@H](C(=O)N6[C@@H](CCCN6)C(=O)N7[C@H](CCCN7)C(=O)N1C)C(C)C	Streptomyces alboflavus 313	NSROKMSHLJERKE-QTWVXYAASA-N	NPAtlas
NPA018594	Precarriebowmide	CCC[C@@H]1[C@@H](C(=O)O[C@@H](C(=O)N([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N1)C)CC(C)C)C)CC2=CC=CC=C2)CCSC)CC3=CC=CC=C3)C)C(C)C)C	Moorea producens	KCYRWQKOIZHYNX-ARSHIWEASA-N	NPAtlas
NPA018596	Trichocellin-B-I	CC(C)CC(C(=O)NC(C)(C)C(=O)NCC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CC=CC=C2)CO)NC(=O)C(C)(C)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C	Trichoderma viride	VGUNIIYBCUFGDV-UHFFFAOYSA-N	NPAtlas
NPA018607	6-hydroxymetatacarboline C	C1C[C@H](N(C1)C(=O)CCC2=C3C(=CC(=N2)C(=O)N[C@@H](CO)C(=O)O)C4=C(N3)C=CC(=C4)O)C(=O)O	Mycena metata	FOAXIHXZLQRITA-ROUUACIJSA-N	NPAtlas
NPA018610	PAX 3	CC(C)CCCCCCCCCC(CC(=O)NCC(=O)NC(CCCCN)C(=O)NC1CCCCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCCCN)CCCCN)CCCCN)CCCCN)O	Xenorhabdus nematophila F1	VCTKHYFQPAGIHS-UHFFFAOYSA-N	NPAtlas
NPA018613	Trichorzin MA-3	CCC(C)(NC(=O)C(CCC(N)=O)NC(=O)C(C)(CC)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(C)C	Trichoderma harzianum	IKFGNFXOHKKGBR-UHFFFAOYSA-N	NPAtlas
NPA018616	Tawicyclamide B	CCC(C)[C@@H]1C2=NC(=CS2)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C4=NC(=CS4)C(=O)N[C@H](C5=N[C@@H](CS5)C(=O)N1)CC(C)C)C(C)C)C(C)C	Penicillium sp.	NPLDQKMDNMUEOR-FUSHMCONSA-N	NPAtlas
NPA018638	MTC B	CCC(C)(C(=O)NC(CCC(=O)N)C(=O)CC(CCC(=O)N)C(=O)NC(CC1=CC=CC=C1)CO)NC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C(C)(C)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C	Unknown-fungus sp. CBS 597.80	OJGNICPVUZXGQM-UHFFFAOYSA-N	NPAtlas
NPA018645	Xenolindicin B	CCCCCCCCCCCCC(=O)N[C@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H](CO)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)O	Xenorhabdus sp.	BBCODNXVGFEGDD-FGZNZHIWSA-N	NPAtlas
NPA018646	(DMAdda5)microcystin-LR	C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CC(C)C)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)O)/C	Microcystis aeruginosa	IYDKWWDUBYWQGF-ZVCLVCPPSA-N	NPAtlas
NPA018649	Oscillapeptin G	CCC(C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=C(C=C3)O)C)C(C)O)O)CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC4=CC=C(C=C4)O)NC(=O)[C@@H](CO)O)C	Cyanobacterium oscillatoria	QLOMTVNWPCVFDT-ZWQHHCIOSA-N	NPAtlas
NPA018660	Aquachelin A	CCCCCC/C=C\CCCC(=O)NC(C(C(=O)O)O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CO)C(=O)NC(CCCN(C(=O)C)O)C(=O)O	Marinobacter sp.	OFEGEPPKDMZEGN-KTKRTIGZSA-N	NPAtlas
NPA018668	Pyloricidin A	CC(C)C[C@@H](C(=O)N[C@H](CO)[C@@H]([C@@H]([C@H](C(=O)N[C@H](CC(=O)O)C1=CC=CC=C1)O)O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N	Bacillus sp.	WDNOOPOWGWWJRB-GEHIXKENSA-N	NPAtlas
NPA018672	Miuraenamide A	CC1CC/C(=C/CCCC(=O)NC(C(=O)N(C(C(=O)N/C(=C(\C2=CC=CC=C2)/OC)/C(=O)O1)CC3=CC(=C(C=C3)O)Br)C)C)/C	Unknown-bacterium sp.	LOOHMHDNJMUEAT-SFHJFPFYSA-N	NPAtlas
NPA018674	Oscillapeptin E	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CCC(N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)[C@@H](C)CC)O)CCC4=CC=C(C=C4)O)NC(=O)[C@@H](CCC5=CC=C(C=C5)O)NC(=O)[C@@H](COS(=O)(=O)O)OC)C	Oscillatoria agardhii	IPSPUQFSLMOERD-GTMVTISVSA-N	NPAtlas
NPA018687	Bacillomycin Lc 0	CCCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)[C@@H](C)O)CO)CCC(=O)O)CO)CC(=O)N)CC2=CC=C(C=C2)O)CC(=O)N	Bacillus sp. SNA-60-367	JWFQJTGXLDRHIF-RVHIWUEZSA-N	NPAtlas
NPA018690	Wollamide A	CC[C@@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)CC(C)C)CC2=CNC3=CC=CC=C32)CCCN)CC(=O)N	Streptomyces nov. sp. (MST-115088)	JWGCPEABTDQERH-NGYXRNFPSA-N	NPAtlas
NPA018691	Viscosinamide B	CCCCCCC[C@H](CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)N)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)C(C)C)CC(C)C)CO)CC(C)C)CO)C(C)C)C)O	Pseudomonas fluorescens DR54	QMZPYQGXHUSNRN-HNTOGDIQSA-N	NPAtlas
NPA018697	Hormaomycin B	CC[C@H](C)[C@H]1C(=O)N2C[C@H](C[C@H]2C(=O)O[C@@H]([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)[C@H](C)C3=CC=CC=C3)C[C@@H]4C[C@H]4[N+](=O)[O-])CC5=CC=CC=C5)NC(=O)[C@H](C[C@H]6C[C@@H]6[N+](=O)[O-])NC(=O)C7=CC=C(N7O)Cl)C)/C=C\C	Streptomyces sp.	HSSQGTKMQIAYNB-ARSFXBAVSA-N	NPAtlas
NPA018703	Trivanchrobactin	C1=CC(=C(C(=C1)O)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)C3=C(C(=CC=C3)O)O	Vibrio sp. DS40M4	XCOHICMVRLNUCU-OKXKEXSSSA-N	NPAtlas
NPA018707	Actinomycin X0δ	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N([C@H](C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)N[C@H]6[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7C[C@@H](CN7C(=O)[C@H](NC6=O)C(C)C)O)C)C)C(C)C)C)N)C	Actinomyces sp.	NHBSPDCGDJCFKE-XHQLAZNSSA-N	NPAtlas
NPA018727	Chrysosporide	C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)C(C)C)CC(C)C)CC(C)C)CC(C)C	Sepedonium chrysospermum	IJSHLVSQYSNTII-IFLJBQAJSA-N	NPAtlas
NPA018744	Thalassospiramide C1	CCCCCCCCCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H]2COC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)C=C2)C(C)C)C)CC3=CC=C(C=C3)O	Thalassospira sp. CNJ-328	PSHAGCOWUBTMAT-JZLPEXKTSA-N	NPAtlas
NPA018745	Malformin A2	CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H]2CSSC[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)NC2=O)C(C)C	Aspergillus niger	KRQRRZFXHYYNSO-MTSZKFMLSA-N	NPAtlas
NPA018753	(E)-Dhb-microcystin-HilR	CC[C@H](C)C[C@H]1C(=O)N[C@H](CC(=O)N[C@H](C(=O)NC([C@@H](C(=O)N[C@H](CCC(=O)N/C(=C/C)/C(=O)N[C@@H](C(=O)N1)C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C(=O)O	Planktothrix rubescens	CJBURLKHSGYKKJ-LTCXHXEJSA-N	NPAtlas
NPA018758	Halovir B	CCCCCCCCCCCCCC(=O)NC(C)(C)C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)CO)O	Scytalidium sp.	FFCLYSVFZQXUHI-XUVLUQBSSA-N	NPAtlas
NPA018764	Clavatustide C	CCC(C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(C)C)CC(C)C)CC(C)C)C(C)CC	Aspergillus clavatus C2WU	HRBCXMVTLBLCFB-GYTJMRQVSA-N	NPAtlas
NPA018768	Micropeptin SD999	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CCCN=C(N)N)O)[C@@H](C)CC)C)CC(=O)C3=CC=CC=C3N)C(C)C)C	Microcystis aeruginosa	FJCOMPPQROKFQZ-YRPYEUAVSA-N	NPAtlas
NPA018770	Aspergillipeptide B	C[C@H]1CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](OC1=O)C)NC(=O)/C=C\C2=CC=C(C=C2)O)CC(C)C)C	Aspergillus sp. SCSGAF 0076	GXKRFCOMAWYRAO-JNUWJWPNSA-N	NPAtlas
NPA018772	Aeruginopeptin 228-B	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)NC2CCC(N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)[C@@H](C)O)O)CC4CCC(C=C4)O)NC(=O)[C@H](CCC(=O)N)NC(=O)C(CC5=CC=C(C=C5)O)O)C	Microcystis aeruginosa TAC 95	NPFMRWVLZMWWHA-VXCCFPJLSA-N	NPAtlas
NPA018786	Pitipeptolide A	CC[C@H](C)[C@H]1C(=O)NCC(=O)O[C@H](C(C(=O)N[C@H](C(=O)N([C@H](C(=O)O[C@H](C(=O)N2CCC[C@H]2C(=O)N1)[C@@H](C)CC)CC3=CC=CC=C3)C)C(C)C)(C)C)CCCC#C	Lyngbya majuscula	MGUMDFGKOQUYTD-XXMTWPQQSA-N	NPAtlas
NPA018789	N‐(1‐deoxyfructos‐1‐yl)‐valyl‐glutamate	CC(C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC1(C(C(C(CO1)O)O)O)O	Streptomyces albus	KVVRUEXYQYXWIH-PNYJFUDASA-N	NPAtlas
NPA018790	Pretubulysin	CC[C@H](C)[C@@H](C(=O)N(C)[C@H](CCC1=NC(=CS1)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@H](C)C(=O)O)C(C)C)NC(=O)[C@H]3CCCCN3C	Angiococcus disciformis	IUQKJKPHUBJDJV-UMNBWOBWSA-N	NPAtlas
NPA018799	Pseudoxylallemycin B	CC(C)C[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N1C)CC2=CC=C(C=C2)OCC=C=C)CC(C)C)C)CC3=CC=C(C=C3)OCC=C=C	Pseudoxylaria sp. X802	QWMKZQLCKVCIIN-ZYADHFCISA-N	NPAtlas
NPA018803	Pleofungin D	CC[C@H](C)[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)O[C@H](C(=O)O[C@H](C(=O)N1)CC(C)C)C(C)C)NC(=O)[C@H]([C@@H](C)CC)NC)C)CC(C)C)C)C)C(C)C)C)CO)CC(C)C)C	Phoma sp. SANK 13899	GXFBCGGMHKXYFU-JSMYWGPYSA-N	NPAtlas
NPA018804	Trichorovin-Ia	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CO)C(C)C)NC(=O)C2CCCN2C(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CC(=O)N)NC(=O)C(C)(C)NC(=O)C	Trichoderma viride	KNWLCGPPEUQMGB-UHFFFAOYSA-N	NPAtlas
NPA018812	Ulongamide E	CCC[C@@H]1[C@@H](C(=O)O[C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N[C@H](C2=NC(=CS2)C(=O)N1)C)C(C)C)C)CC3=CC=C(C=C3)O)C)[C@@H](C)CC)C	Lyngbya sp.	WTSNBJFZSIXNHV-QPJFRRSWSA-N	NPAtlas
NPA018816	Veraguamide C	CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)O1)C(C)C)C)C(C)C)C)CCCC#C)C(C)C)C	Symploca cf. hydnoides	DOTFUBBQWCBCSH-AVCHBABLSA-N	NPAtlas
NPA018820	Agrobactin	C[C@@H]1[C@H](N=C(O1)C2=C(C(=CC=C2)O)O)C(=O)N(CCCCNC(=O)C3=C(C(=CC=C3)O)O)CCCNC(=O)C4=C(C(=CC=C4)O)O	Agrobacterium tumefaciens	BWPMKVHHFNGYEN-CJAUYULYSA-N	NPAtlas
NPA018821	Phepropeptin D	CCC(C)[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)CC3=CC=CC=C3)CC4=CC=CC=C4)CC(C)C	Streptomyces sp.	RDFYNJULNCUNKD-SJZSTPBESA-N	NPAtlas
